번호,제목,평점,관람 등급,장르,감독,출연진,줄거리,processed_text,키워드
169217,수상한 교수,6.5,15세 관람가,"['코미디', '드라마']",웨인 로버츠,['조니 뎁'],상위 1%의 삶을 누리던 대학교수 ‘리차드’시한부 선고를 받게 되면서남은 인생의 단 1초 마저 재미있게 살자고 다짐한다.규칙도 버리고간섭도 버리고진짜 삶이 뭔지 알려주는 수상한 수업을 시작하는데…인생은 엉망진창일수록 즐거워진다!,상위 대학교수 시한 선고 인생 마저 자고 다짐 규칙 간섭 진짜 수상한 수업 시작 인생 엉망 진창,"자고, 규칙, 마저, 엉망, 시한, 상위, 진창, 간섭, 인생, 대학교수"
180397,수상한 이웃,5.97,12세 관람가,['코미디'],이상훈,"['오지호', '오광록', '손다솜', '성모', '유다미', '안지환', '영민', '강희']","비밀 많은 경비원부터 복수심 품은 왕따 소년,포커페이스 동네 아이돌, 인생 2회차 의심 초딩까지우열을 가릴 수 없는 수상한 이웃들이 가득한 동네!어느 날 불쑥 그들 앞에 꼬질꼬질한 외모의수상한 오지라퍼 ‘태성’이 나타나게 되고,평화로운 일상이 어딘가 꼬여버리게 되는데...",비밀 복수심 포커페이스 인생 의심 수상한 이웃 불쑥 꼬질꼬질 외모 수상한 오지 일상 어딘가,"의심, 이웃, 외모, 어딘가, 오지, 복수심, 불쑥, 포커페이스, 꼬질꼬질, 수상한"
175040,수영장으로 간 남자들,8.97,15세 관람가,"['코미디', '드라마']",질 를르슈,"['마티유 아말릭', '기욤 까네', '브누와 뽀엘부르드', '장 위그 앙글라드']","어쩌다 보니 수영장으로 간 그들, 목표는... 금메달?2년차 백수 베르트랑, 예민미 폭발 로랑,파산 직전의 사장님 마퀴스, 히트곡 전무한 로커 시몽…가정, 직장, 미래 등 각양각색의 걱정을 안고 수영장에 모인 벼랑 끝의 중년 남자들이인생의 마지막 금메달을 꿈꾸며 마지막 도전을 시작한다.오합지졸 수중발레 군단은 수영장의 어벤져스로 거듭날 수 있을까?이젠 정말 죽기 아니면 까무러치기다!",목표 금메달 백수 민미 폭발 파산 직전 사장 히트 가정 직장 미래 각양각색 걱정 안고 벼랑 남자 인생 마지막 금메달 마지막 도전 시작 오합지졸 수중발레 군단 어벤져스 거듭 정말 까무러치기,"벼랑, 파산, 히트, 오합지졸, 어벤져스, 마지막, 각양각색, 수중발레, 까무러치기, 금메달"
177599,수퍼 디스코,9.28,12세 관람가,['다큐멘터리'],이주호,"['나잠 수', 'JJ핫산', '김간지', '지', '홍기', '고건혁']","붕가붕가레코드는 “빡센 취미 활동”과 “지속가능한 딴따라질”을 모토로 스타 ‘장기하와 얼굴들’을 배출해내며 홍대 앞 인디씬에 혜성처럼 나타났다. 하지만 장기하는 떠나고, 괴상한 복장의 ‘술탄 오브 더 디스코’가 붕가붕가레코드의 새로운 간판 스타가 된다. ‘술탄 오브 더 디스코’의 매니저였던 감독은 밴드가 2014년 영국의 글래스턴베리 페스티벌에 공식 초청된 것을 계기로 이들에 대한 다큐멘터리를 만들기로 결심한다. 감독은 이들이 2집 앨범을 완성하는 과정을 찍어 나가며 흥겨운 음악이 만들어지는 동안에 벌어질 신나는 에피소드들을 기록할 수 있을 것으로 기대했다. 하지만 기대는 언제나 어긋난다.",빡센 취미 활동 지속 모토로 스타 배출 인디씬 혜성 복장 간판 스타 매니저 밴드 영국 글래스턴베리 페스티벌 공식 초청 계기 다큐멘터리 만들기 결심 앨범 완성 과정 음악 동안 에피소드 기록,"초청, 지속, 간판, 복장, 페스티벌, 혜성, 빡센, 모토로, 글래스턴베리, 스타"
183789,숙모의 육체조언,0.0,청소년 관람불가,['에로'],키타노 마지메,[],"소타는 애인에게 차이고 상처받은 마음을 위로받으러 숙모 시호리를 찾아간다. 사실 소타는 예전부터 남모래 시호리를 좋아하고 있었고, 이 때문에 그의 연애는 오래가질 못했다. 그런 사실은 꿈에도 모른 채, 시호리는 상심한 소타를 격려해준다. 마침 숙부도 출장을 가고 단둘만 있는 상황. 소타는 그동안 숨겨왔던 마음을 드러내며 시호리에게 다가간다. 시호리는 소타의 행동에 당황하지만, 어느새 살을 맞대며 질펀한 정사를 나눈다. 그렇게 선을 넘어버린 두 사람은 마지막이라고 약속하며 서로를 뜨겁게 안는다.",애인 차이 상처 마음 위로 숙모 사실 예전 남모 연애 사실 격려 마침 숙부 출장 단둘 상황 그동안 마음 행동 당황 정사 사람 마지막 약속 서로,"단둘, 그동안, 마침, 사실, 차이, 마음, 숙모, 격려, 남모, 숙부"
185916,술에 취한 귀여운 그녀들,10.0,청소년 관람불가,"['에로', '드라마']",이즈미 신타,[],에스테틱숍에서 일하는 세 여자는 몸매도 좋고 얼굴도 예뻐서 어딜 가나 주목 받는다. 그래서 숍에 찾아오는 남자손님들이 호시탐탐 그녀들을 더듬을 기회를 노린다. 성욕이 많은 미야가와도 종종 그런 남자손님들을 노리는데...,몸매 얼굴 가나 주목 호시탐탐 기회 성욕 종종,"기회, 얼굴, 성욕, 주목, 호시탐탐, 몸매, 종종, 가나"
182206,숲속왕국의 꿀벌 여왕,8.66,전체 관람가,"['애니메이션', '모험', '코미디']",아르나드 부롱,"['최원형', '장은숙', '안종덕', '전진아', '장경희', '변종필', '박영화', '고성일', '저스틴 롱', '케이트 마라', '케브 아담스']","사라진 꿀벌 여왕 ‘마가렛’을 찾아, 왕국의 평화를 지켜라!특별 파티를 앞둔 숲속왕국, 그런데 꿀벌 여왕 ‘마가렛’이 사라졌다?귀뚜라미 마술사와 친구들은 사건을 해결하기 위해 나서는데… 과연 왕국의 평화를 되찾을 수 있을까?",평화 특별 파티 귀뚜라미 마술사 친구 사건 해결 위해 과연 평화,"위해, 친구, 과연, 사건, 해결, 파티, 특별, 마술사, 귀뚜라미, 평화"
177692,슈퍼 햄찌,6.87,전체 관람가,"['가족', '판타지']",주나 테나,"['이다은', '박성영']",호기심 가득한 소녀 '에밀리아'는 엄마에게 선물받은애완동물 '햄찌'로 인해 특별한 초능력을 얻게 된다.하루 아침에 '슈퍼 햄찌 히어로'가 된 에밀리아.그녀는 아주 특별하고 비밀스러운 미션을 받게 되는데...과연 에밀리아는 무사히 미션을 성공하고 진정한 히어로로 거듭날 수 있을까!?슈퍼 햄찌 히어로의 초특급 비밀 프로젝트가 시작된다!,호기심 소녀 선물 애완동물 햄찌 초능력 하루 아침 슈퍼 햄찌 히어로 아주 미션 과연 미션 히어로 거듭 슈퍼 햄찌 히어로 특급 비밀 프로젝트 시작,"호기심, 거듭, 아주, 특급, 초능력, 애완동물, 미션, 슈퍼, 히어로, 햄찌"
179033,슈퍼미니 2,7.9,전체 관람가,"['애니메이션', '모험', '가족']",토마스 자보,"['브루노 살로몬', '티에리 프레몽']","겨울나기 준비가 한창인 숲속 친구들. 흑개미 ‘틈틈이’와 그의 친구들은, 인간 세상에서 달콤한 ‘절대 설탕’을 공수하던 중 숙적인 불개미 ‘욕심이’ 일당을 다시 만나고 위기에 빠지게 된다! ‘틈틈이’를 구하러 온 무당벌레 ‘땡글이’. 하지만 구출 과정에서 사고로 ‘땡글이’ 아들인 ‘땡돌이’가 캐리비안 ‘과들루프’ 섬으로 발송되는 택배 박스에 실리게 된다. 아빠 ‘땡글이’와 거미 친구 ‘예민이’, 그리고 흑개미 ‘틈틈이‘는 ‘땡돌이’를 구하기 위해 긴급 구조 드림팀을 결성해 캐리비안으로 떠나게 되는데…!",겨울나기 준비 한창 숲속 친구 친구 인간 세상 절대 설탕 공수 숙적 불개미 일당 다시 위기 무당벌레 구출 과정 사고 아들 발송 택배 박스 실리 아빠 거미 친구 위해 결성,"택배, 박스, 거미, 숙적, 설탕, 무당벌레, 실리, 공수, 겨울나기, 친구"
184726,스노우 화이트,6.08,청소년 관람불가,['드라마'],안느 퐁텐,"['루 드 라쥬', '이자벨 위페르']","아주 먼 옛날이 아닌 얼마 전 어느 날, 아름다운 미모를 지닌 ‘클레어’(루 드 라쥬)는 계모 ‘모드’(이자벨 위페르)와 함께 아버지가 유산으로 남긴 성 같은 호텔을 운영하고 있었어요. 어느 날 자신이 사랑하는 남자가 클레어에게 반했다는 사실을 알아챈 모드는 질투심에 사로잡혀 클레어를 없애버리기로 결심했어요. 계모의 흉계로 알프스의 어느 시골 마을로 쫓겨난 클레어는 그 곳에서 일곱 명의 남자를 만나며 진정한 자신을 깨닫게 되는데…",아주 옛날 얼마 미모 계모 아버지 유산 호텔 운영 자신 사랑 남자 사실 질투 결심 계모 일곱 명의 남자 자신,"아버지, 질투, 아주, 유산, 미모, 옛날, 일곱, 호텔, 남자, 계모"
154219,스마트 체이스,2.48,15세 관람가,"['액션', '모험', '범죄', '드라마', '스릴러']",찰스 마틴,"['올랜도 블룸', '임달화', '오뢰', '쿤링']",민간 보안 요원 대니 스트래튼(올랜도 블룸)은 반 고흐의 그림을 호송하다가 정체 모를 이들로부터 습격을 당하고 업계에서 밀려난다.1년 전의 충격에서 천천히 회복 중이던 대니는 어느 날 중국의 국보급 보물인 십이궁 화병을 런던으로 호송할 기회가 생긴다.하지만 대니의 그림을 훔쳐 달아났던 강도단이 다시 화병을 훔치려고 하자 대니는 자신의 인생을 망가뜨린 범죄 조직을 상대로 스마트 팀과 함께 복수를 시작한다.,민간 보안 요원 그림 호송 정체 로부터 습격 업계 충격 회복 대니 국보 보물 십이 화병 호송 기회 대니 그림 다시 화병 하자 대니 자신 인생 범죄 조직 상대로 복수 시작,"업계, 회복, 보안, 민간, 국보, 십이, 그림, 호송, 화병, 대니"
158638,스탈린이 죽었다!,8.19,15세 관람가,"['코미디', '드라마']",아만도 이아누치,"['스티브 부세미', '사이몬 러셀 빌', '제프리 탬버', '마이클 폴린']",1953년 소련의 절대 권력자 스탈린이 갑작스럽게 쓰러진다.권력을 향한 치열한 암투가 시작되고스탈린의 장례식이 거행되는 운명의 날은 밝아온다.,절대 권력자 권력 암투 시작 스탈린 장례식 거행 운명,"시작, 운명, 절대, 권력, 장례식, 권력자, 암투, 거행, 스탈린"
149290,스트롱거,7.93,15세 관람가,['드라마'],데이빗 고든 그린,"['제이크 질렌할', '타티아나 마슬라니']",여자친구를 응원하기 위해 마라톤의 결승점에서 기다리던 ‘제프’(제이크 질렌할)는 폭발음과 함께 정신을 잃는다.병원에서 가까스로 깨어나 목소리뿐 아니라 전신을 움직일 수 없는 그는 종이에 “에린(타티아나 마슬라니)은?”이라며 그녀의 안부를 묻는다.천만다행 아무 이상 없는 그녀는 제프가 자기를 보러 왔기 때문에 벌어진 일이라고 자책하며 그의 곁을 지킨다.주위의 격려 덕분에 밝은 모습으로 사고를 이겨내는 듯 하지만 에린만은 제프의 본심을 알고 있는데…,여자친구 응원 위해 마라톤 결승 폭발 정신 가까스로 목소리 전신 종이 라며 안부 천만다행 아무 이상 자기 일이 자책 주위 격려 덕분 사고 본심,"일이, 응원, 종이, 전신, 자책, 마라톤, 결승, 안부, 격려, 천만다행"
171912,스트리커,6.5,15세 관람가,['코미디'],피터 루이지,"['비트 슈래터', '루나 웨들러']","고등학교 교사 네프는 자신이 존경하는 스위스의 위대한 시인 고트프리트 켈러를 위한 박물관을 설립하기 위해 모은 자금을 학교 교장은 그에게 약속 한 박물관 대신 국제규격의 축구장을 건축하는데, 자금을 사용하기로 결정한다.박물관을 포기할 수 없었던 네프는 자신의 단골 이발사가 불법 스포츠 도박인 나체로 경기장에 난입하여 달리는 스트리킹 맞추기를 해, 번 돈으로 고급 스포츠카와 명품을 자랑하자, 자기도 그 내기로 돈을 벌어 박물관을 건립할 꿈에 부푼다. 그러나 학교 축구장을 건립할 돈 741,000유로를 투자하지만 결국 모두 잃고 만다.네프는 잃은 돈을 만회하기 위해 스스로 불법 스포츠 도박에 참가하기로 하며, 처음엔 실수가 있었지만 네프는 불법도박에 참가할 사람들을 위한 훈련 캠프를 세우고 체계적인 훈련을 받게 한다. 모든 일이 순조롭게 진행되어 성공적인 임무를 완수하면서 더 전문적으로 변모하고 사업은 번창하게 된다. 반면 경찰은 이들을 잡기 위해 특수 부서를 만들어 그들을 일망타진하기 위해 정보를 수집한다. 그 과정에서 네프는 반의 학생 엄마이며 사건을 담당한 수사반장과 사랑에 빠지게 되고...",고등학교 교사 자신 존경 스위스 시인 설립 위해 자금 학교 교장 약속 대신 국제 규격 건축 자금 사용 결정 포기 자신 단골 이발사 불법 스포츠 도박 나체 경기장 난입 스트리킹 고급 스포츠카 명품 자랑 자기 내기 건립 학교 건립 투자 모두 만회 위해 스스로 불법 스포츠 도박 참가 처음 실수 불법 도박 참가 사람 훈련 캠프 체계 훈련 모든 진행 성공 임무 완수 전문 변모 사업 번창 반면 잡기 위해 특수 부서 일망타진 위해 정보 수집 과정 반의 학생 엄마 사건 담당 사랑,"스트리킹, 위해, 학교, 훈련, 참가, 자금, 스포츠, 건립, 불법, 도박"
173123,스파이더맨: 파 프롬 홈,8.33,12세 관람가,"['액션', '모험', '코미디', 'SF']",존 왓츠,"['톰 홀랜드', '사무엘 L. 잭슨', '젠데이아 콜먼']","‘엔드게임’ 이후 변화된 세상,스파이더맨 ‘피터 파커’는 학교 친구들과 유럽 여행을 떠나게 된다.그런 그의 앞에 ‘닉 퓨리’가 등장해 도움을 요청하고정체불명의 조력자 ‘미스테리오’까지 합류하게 되면서전 세계를 위협하는 새로운 빌런 ‘엘리멘탈 크리쳐스’와 맞서야만 하는 상황에 놓이게 되는데…",엔드게임 이후 변화 세상 학교 친구 여행 등장 도움 요청 정체 불명 조력자 합류 세계 위협 빌런 상황,"위협, 등장, 학교, 불명, 요청, 합류, 변화, 빌런, 조력자, 엔드게임"
188350,스페셜 솔져,7.33,15세 관람가,"['액션', '전쟁']",브랜도 베네통,"['스펜서 트리트 클락', '딜란 베이커']",세계 곳곳에서 전쟁이 동시다발 터지고존재가 지워진 특수부대가 출동한다.각지에서 게릴라전과 스파이전이 치열해지고현재와 미래를 건 전쟁에 중대한 위기가 찾아오는데…마지막 반격이 시작된다!,곳곳 전쟁 동시 다발 존재 출동 각지 게릴라전 스파이 전이 현재 미래 전쟁 위기 마지막 반격 시작,"현재, 곳곳, 스파이, 출동, 반격, 전이, 각지, 다발, 게릴라전, 전쟁"
